sku,nombre,marca,costo,categoria,URL de la Imagen
2373V,Casquete Pulsador Modus Plus 1 Módulo Blanco,Bticino,63.3659,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202070-300-300?v=638246823797100000&width=300&height=300&aspect=true
HCUVY,Caja De Distribución Metálica 200 x 100 x 100 mm Plateado,Lexo,45.4467,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/201571-300-300?v=638246228497000000&width=300&height=300&aspect=true
HZZRE,Interruptor Automático EBS3B-63 C 1 Polo 10 kA 63 A Blanco,Lexo,21.7373,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202460-300-300?v=638246832237870000&width=300&height=300&aspect=true
J7MXM,Curva 90° PVC Conduit Cementar 40 mm,Hoffens,47.8608,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202648-300-300?v=638252118439500000&width=300&height=300&aspect=true
6B78Y,Placa Armada Interruptor 9/15 Doble 16 A Lien Génesis,Schneider Electric,45.2465,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202121-300-300?v=638246824958830000&width=300&height=300&aspect=true
ZOYB1,Abrazadera Metálica 2 Patas 16 mm 20 un Bronce,Mec,25.5814,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202009-300-300?v=638246804634900000&width=300&height=300&aspect=true
Q4SX5,Placa Ciega Con Soporte New Génesis Blanco,Schneider Electric,63.6844,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202280-300-300?v=638246827901030000&width=300&height=300&aspect=true
I485P,Interruptor Automático EBS3B-63 C 1 Polo + N 10 kA 10 A Blanco,Lexo,47.5761,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202473-300-300?v=638246832693730000&width=300&height=300&aspect=true
OHM6X,Placa Armada Interruptor 9/12 Simple 16 A Lien Génesis,Schneider Electric,34.466899999999995,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202117-300-300?v=638246824783370000&width=300&height=300&aspect=true
V2JUL,Contenedor IP55 Tapa Para Instalación Embutida WP-T 3 Módulos,Lexo,17.6007,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202435-300-300?v=638246831363700000&width=300&height=300&aspect=true
TTNPX,Interruptor Automático EBS3B-63 C 1 Polo 10 kA 20 A Blanco,Lexo,59.0304,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202417-300-300?v=638246830810100000&width=300&height=300&aspect=true
ORFG5,Interruptor Automático EBS3B-63 C 1 Polo 10 kA 6 A Blanco,Lexo,21.6853,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202461-300-300?v=638246832271670000&width=300&height=300&aspect=true
4GPZN,Interruptor Automático Easy9 C 1 Polo 6 kA 40 A Gris,Schneider Electric,22.1325,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202180-300-300?v=638246826290670000&width=300&height=300&aspect=true
6P7G5,Placa Armada Interruptor 9/12 Simple 16 A Génesis Dorado,Schneider Electric,42.1941,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/212898-300-300?v=638508084333600000&width=300&height=300&aspect=true
C24UV,Casquete Interruptor 9/24 Génesis 1 Módulo Blanco,Schneider Electric,15.711799999999998,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202061-300-300?v=638246823614170000&width=300&height=300&aspect=true
HMAZD,Caja Estanca 4 Salidas 70 x 45 mm Redonda Blanco,Mec,41.9887,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/201568-300-300?v=638246228399970000&width=300&height=300&aspect=true
0OV03,Interruptor Automático EBS3B-63 C 3 Polo 10 kA 40 A Blanco,Lexo,10.3142,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202469-300-300?v=638246832553100000&width=300&height=300&aspect=true
32PT5,Contenedor IP55 Toma Corriente Doble 10 A 250 V Blanco,Lexo,26.1417,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202398-300-300?v=638246830392370000&width=300&height=300&aspect=true
MLJSN,Interruptor Automático EBS3B-63 C 3 Polo 10 kA 32 A Blanco,Lexo,54.2555,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202420-300-300?v=638246830906430000&width=300&height=300&aspect=true
IWONI,Casquete Interruptor Simple 9/24 10 A 250 V Ovalado Blanco,Bticino,61.4263,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202128-300-300?v=638246825190800000&width=300&height=300&aspect=true
W1CUU,Interruptor Automático EBS3B-63 C 3 Polo 10 kA 63 A Blanco,Lexo,27.118,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202472-300-300?v=638246832656230000&width=300&height=300&aspect=true
BLNTZ,Casquete Interruptor 9/24 Modus Plus 1 Módulo Blanco,Bticino,52.0884,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202059-300-300?v=638246823565430000&width=300&height=300&aspect=true
U38Q4,Contenedor IP55 Toma Corriente Simple 10/16 A 250 V Blanco,Lexo,35.9814,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202399-300-300?v=638246830426830000&width=300&height=300&aspect=true
W4SRW,Placa Armada Interruptor 9/12 Simple 10 A Nóbile Terra,Bticino,15.9471,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202205-300-300?v=638246826719530000&width=300&height=300&aspect=true
HZJT7,Regleta De Conexión 6 mm 2 un Transparente,Mec,63.3789,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202042-300-300?v=638246805464170000&width=300&height=300&aspect=true
PIBEL,Interruptor Automático C 1 Polo 6 kA 25 A Blanco,Bticino,51.1927,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202158-300-300?v=638246825854730000&width=300&height=300&aspect=true
70V6T,Placa Ciega Con Soporte Nóbile Terra,Bticino,58.4649,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202266-300-300?v=638246827755630000&width=300&height=300&aspect=true
HTK0M,Interruptor Automático EBS3B-63 C 1 Polo 10 kA 32 A Blanco,Lexo,31.7759,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202418-300-300?v=638246830842430000&width=300&height=300&aspect=true
OJCBZ,Placa Ciega Con Soporte Nóbile Perla,Bticino,43.7619,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202264-300-300?v=638246827661400000&width=300&height=300&aspect=true
QYIMS,Placa Armada Interruptor 9/32 Triple 10 A Modus Plus Blanco,Bticino,46.2865,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202214-300-300?v=638246826913070000&width=300&height=300&aspect=true
54YQ6,Interruptor Automático EBS3B-63 C 1 Polo 10 kA 40 A Blanco,Lexo,9.3405,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202458-300-300?v=638246832170130000&width=300&height=300&aspect=true
A1GH6,Interruptor Automático EBS3B-63 C 1 Polo 10 kA 25 A Blanco,Lexo,22.4432,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202457-300-300?v=638246832135470000&width=300&height=300&aspect=true
ZE1W4,Interruptor Automático EBS3B-63 C 3 Polo 10 kA 10 A Blanco,Lexo,45.7808,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202464-300-300?v=638246832376170000&width=300&height=300&aspect=true
3BDTJ,Casquete Interruptor 9/12 1 Módulo Blanco Bticino,Bticino,62.5326,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202053-300-300?v=638246823470770000&width=300&height=300&aspect=true
JITO8,Terminal De Compresión Tipo Punta 14/16 AWG,Kersting,31.1077,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/201614-300-300?v=638246229567230000&width=300&height=300&aspect=true
HKEUQ,Interruptor Automático EBS3B-63 C 1 Polo 10 kA 50 A Blanco,Lexo,34.463,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202459-300-300?v=638246832204870000&width=300&height=300&aspect=true
TO791,Interruptor Automático EBS3B-63 C 3 Polo 10 kA 25 A Blanco,Lexo,24.2905,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202467-300-300?v=638246832482300000&width=300&height=300&aspect=true
SIB6D,Interruptor Automático EBS3B-63 C 3 Polo 10 kA 50 A Blanco,Lexo,43.9777,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202421-300-300?v=638246830938230000&width=300&height=300&aspect=true
K0F8D,Interruptor Automático C 1 Polo 6 kA 6 A Blanco,Bticino,10.4598,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202160-300-300?v=638246825921070000&width=300&height=300&aspect=true
LI22J,Grampa Con Acero 2 x 20 mm 25 un,Mec,16.3878,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202032-300-300?v=638246805204170000&width=300&height=300&aspect=true
U9ROX,Divisor De Señal Splitter 2 Salidas 75 oHm,Macrotel,44.0232,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202039-300-300?v=638246805359800000&width=300&height=300&aspect=true
DLSLZ,Interruptor Automático EBS3B-63 C 1 Polo 10 kA 10 A Blanco,Lexo,40.625,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202455-300-300?v=638246832066470000&width=300&height=300&aspect=true
QJKYK,Casquete Interruptor 9/15 2 Módulos Blanco Bticino,Bticino,28.7599,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202063-300-300?v=638246823656700000&width=300&height=300&aspect=true
6IU9S,Placa Armada Interruptor 9/24 Simple 16 A Génesis Dorado,Schneider Electric,12.3097,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202146-300-300?v=638246825494700000&width=300&height=300&aspect=true
5WNML,Interruptor Automático EBS3B-63 C 3 Polo 10 kA 20 A Blanco,Lexo,62.062,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202466-300-300?v=638246832447730000&width=300&height=300&aspect=true
MWQN3,Interruptor Automático EBS3B-63 C 3 Polo 10 kA 16 A Blanco,Lexo,52.0533,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202465-300-300?v=638246832411570000&width=300&height=300&aspect=true
SYLQL,Canaleta Eléctrica 20 x 12 mm 2 m Blanco,Legrand,8.8868,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/201572-300-300?v=638246228526570000&width=300&height=300&aspect=true
0BV5X,Interruptor Automático EBS3B-63 C 3 Polo 10 kA 6 A Blanco,Lexo,8.6307,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202470-300-300?v=638246832585700000&width=300&height=300&aspect=true
ZY3QY,Placa Ciega Plástica 5 un Blanco,Mec,12.8817,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202230-300-300?v=638246827113070000&width=300&height=300&aspect=true
TKU51,Casquete Interruptor 9/12 + Toma Corriente 10 A Blanco,Bticino,8.109399999999999,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202055-300-300?v=638246823515070000&width=300&height=300&aspect=true
9HCDV,Placa Armada Interruptor 9/24 Simple 16 A Lien Génesis,Schneider Electric,42.0407,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202144-300-300?v=638246825452030000&width=300&height=300&aspect=true
IJF0M,Placa Armada Interruptor Pulsador Simple 10 A 250 V Blanco,Lexo,45.487,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202428-300-300?v=638246831195070000&width=300&height=300&aspect=true
HZNNZ,Casquete Interruptor 9/15 2 Módulos Blanco,Schneider Electric,49.1361,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202066-300-300?v=638246823706700000&width=300&height=300&aspect=true
T97ER,Placa Armada Pulsador Simple 10 A Nóbile Terra,Bticino,31.2741,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202288-300-300?v=638246828177030000&width=300&height=300&aspect=true
T2ERX,Placa Armada Pulsador Simple 10 A Nóbile Blanco Perla,Bticino,11.7052,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/213267-300-300?v=638529700516670000&width=300&height=300&aspect=true
00A2K,Casquete Interruptor Simple 9/12 10 A 250 V Ovalado Blanco,Bticino,17.3472,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202109-300-300?v=638246824646270000&width=300&height=300&aspect=true
5RVY6,Placa Armada Interruptor 9/15 Doble 16 A Génesis Dorado,Schneider Electric,37.765,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202125-300-300?v=638246825058930000&width=300&height=300&aspect=true
5HVDJ,Placa Armada Interruptor 9/32 Triple 16 A Génesis Dorado,Schneider Electric,22.6382,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/202152-300-300?v=638246825623300000&width=300&height=300&aspect=true
YDO6P,Kit Portero Metálico Electrónico Citófono + Altavoz Blanco,Kocom,61.0896,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/196126-300-300?v=638189166659100000&width=300&height=300&aspect=true
2L8ZC,Cerradura Cilíndrica Pomo Dormitorio D-500 Acero Inoxidable Brillante,Daumer,9.8891,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/209158-300-300?v=638333246555470000&width=300&height=300&aspect=true
OU58X,Kit Motor Para Portón Eléctrico 700 kg + Accesorios Sin Cremallera,Veloti,13.949,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/199038-300-300?v=638219387718370000&width=300&height=300&aspect=true
PSZWK,Cerradura De Sobreponer Bandera Reja Con Caja Negra Brillante,Poli,64.7595,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/199198-300-300?v=638225219936830000&width=300&height=300&aspect=true
OQ138,Bisagra Recta Hidráulica 35 mm 2 un,Erboc,53.7576,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/210216-300-300?v=638393942972300000&width=300&height=300&aspect=true
KVF2W,Cerradura Cilíndrica Pomo Dormitorio D-500 Bronce,Daumer,36.1439,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/207907-300-300?v=638289243425830000&width=300&height=300&aspect=true
ELNFB,Cerradura De Embutir Oval + Manilla Acceso Nordica B6 Negro,Poli,12.1927,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/211457-300-300?v=638470507625030000&width=300&height=300&aspect=true
0M2Z6,Cerradura De Sobreponer Eléctrica 3010 + Transformador Gris,Poli,26.39,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/213407-300-300?v=638543364368800000&width=300&height=300&aspect=true
7YNUU,Rueda Con Base 50 mm 75 kg,Ducasse,54.3946,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/209870-300-300?v=638379022549930000&width=300&height=300&aspect=true
MJGJ1,Cremallera Metálica Para Portón 1 m,Veloti,44.1233,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/199023-300-300?v=638219387503700000&width=300&height=300&aspect=true
4HXQC,Cerradura De Embutir Manilla Acceso Nordica Negro,Poli,31.0336,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/209992-300-300?v=638388765825630000&width=300&height=300&aspect=true
0R0Z9,Cerradura Cilíndrica Pomo Dormitorio Sfera Acero Inoxidable,Poli,30.2965,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/211048-300-300?v=638447491318530000&width=300&height=300&aspect=true
YS83C,Extintor ABC 75% PQS 4 kg,Ossa,11.4322,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/213083-300-300?v=638512335591530000&width=300&height=300&aspect=true
9AJNP,Cubrejunta Plana PVC 1 m Beige,Dvp,14.9643,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/177944-300-300?v=637662015482070000&width=300&height=300&aspect=true
AZT5A,Botín De Seguridad Mujer Alice NG450 N°37 Negro,Norseg,41.2841,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/213247-300-300?v=638527717084800000&width=300&height=300&aspect=true
4JMK7,Candado Rústico R50 50 mm Negro,Poli,10.1725,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/214861-300-300?v=638612359281830000&width=300&height=300&aspect=true
6K2EE,Guante Multiflex Original Látex,Forte,59.8338,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/211943-300-300?v=638483805839770000&width=300&height=300&aspect=true
5HC0Q,Candado Con Hombro X50 Niquel Satín,Poli,46.9261,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/211459-300-300?v=638470507639100000&width=300&height=300&aspect=true
MHEO1,Botín De Seguridad Mujer Alice NG450 N°38 Negro,Norseg,6.685899999999999,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/213248-300-300?v=638527717090270000&width=300&height=300&aspect=true
ZVRXA,Corredera Telescópica Push Open 40 cm,Ducasse,38.4748,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/209912-300-300?v=638379048278570000&width=300&height=300&aspect=true
ORW5X,Control Remoto Para Motor Eléctrico 600-800-1500  kg,Veloti,53.3624,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/213450-300-300?v=638549215241800000&width=300&height=300&aspect=true
ILX11,Botín De Seguridad Mujer Alice NG450 N°39 Negro,Norseg,25.8323,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/213249-300-300?v=638527717096800000&width=300&height=300&aspect=true
OO8NZ,Kit Para Portón Veloti 500 Kg Con Accesorios + 3 Cremallera Nylon Para Portón 1 MT Plateado,Genérico,29.6608,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/211472-300-300?v=638472429537970000&width=300&height=300&aspect=true
C2PQK,Cremallera Nylon Para Portón 1 m,Veloti,59.6284,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/199024-300-300?v=638219387538330000&width=300&height=300&aspect=true
N0H67,Corredera Telescópica Push Open 45 cm,Ducasse,10.1413,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/209864-300-300?v=638379022528930000&width=300&height=300&aspect=true
86QYF,Botín De Seguridad Mujer Alice NG450 N°40 Negro,Norseg,8.9583,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/213250-300-300?v=638527717103200000&width=300&height=300&aspect=true
XZ2F8,Cerradura Cilíndrica Pomo Dormitorio Sfera Bronce,Poli,26.0819,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/211047-300-300?v=638447490927830000&width=300&height=300&aspect=true
9E90C,Cubrejunta Plana PVC 1 m Gris,Dvp,31.0206,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/191879-300-300?v=638180556883030000&width=300&height=300&aspect=true
2GT6W,Kit Motor Para Portón Eléctrico 1200 kg + Accesorios Sin Cremallera,Veloti,25.0848,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/206199-300-300?v=638289191601330000&width=300&height=300&aspect=true
37GKG,Soporte Cortina Doble A Techo 28/28 mm Negro 2 un,Metalhsa,38.0614,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/210258-300-300?v=638393943077400000&width=300&height=300&aspect=true
AVO72,Lente De Seguridad Spy Flex Gris,Steelpro,11.7143,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/211769-300-300?v=638482730078770000&width=300&height=300&aspect=true
6MKMB,Cerradura Cilíndrica Pomo Dormitorio Negra,Yale,42.2409,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/211464-300-300?v=638470512004070000&width=300&height=300&aspect=true
WK97N,Candado Con Hombro X60 Niquel Satín,Poli,61.1845,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/211458-300-300?v=638470507632300000&width=300&height=300&aspect=true
034EP,Guante Cabritilla Sin Forro Blanco,Vicsa,58.5351,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/200297-300-300?v=638225399627400000&width=300&height=300&aspect=true
PYY77,Cerradura De Sobreponer Chilena 2010 2 Pitones Gris Brillante,Poli,26.845,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/199200-300-300?v=638225219977700000&width=300&height=300&aspect=true
TPYOC,Tarugo Nylon SA6 750 un,Fischer,64.3318,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/212699-300-300?v=638495953631470000&width=300&height=300&aspect=true
X541X,Bisagra Semicurva Hidráulica 35 mm 2 un,Erboc,8.4786,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/210218-300-300?v=638393942977130000&width=300&height=300&aspect=true
LVKMD,Rueda Con Base 60 mm 100 kg,Ducasse,44.7369,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/209873-300-300?v=638379022557900000&width=300&height=300&aspect=true
A9ZFN,Cerradura Cilíndrica Pomo Acceso Sfera Acero Inoxidable,Poli,50.1098,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/211044-300-300?v=638447489645900000&width=300&height=300&aspect=true
IC3YN,Kit Motor Para Portón Eléctrico 500 kg + Accesorios Sin Cremallera,Veloti,37.6909,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/206194-300-300?v=638289191545000000&width=300&height=300&aspect=true
2PKB5,Bisagra Recta 26 mm 2 un,Erboc,10.023,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/210215-300-300?v=638393942955330000&width=300&height=300&aspect=true
SQUT9,Botín Outdoor EDBK500 N°44 Negro,Edelbrock,55.1421,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/210351-300-300?v=638393961053470000&width=300&height=300&aspect=true
D4X16,Cerrojo Auxiliar Simple 501 Negro,Odis,40.5431,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/209850-300-300?v=638379022484870000&width=300&height=300&aspect=true
DQU9C,Botín Sport One Plus N°44 Negro/Azul,Nazca,42.679,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/210343-300-300?v=638393953423630000&width=300&height=300&aspect=true
B0FF2,Soporte Cortina Simple A Techo 28 mm Negro 2 un,Metalhsa,44.8994,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/210262-300-300?v=638393943085300000&width=300&height=300&aspect=true
VZL6B,Soporte De Plancha Ondulada 25 un,American Screw,14.7394,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/210759-300-300?v=638412657822600000&width=300&height=300&aspect=true
OP219,Protección De Muro Pino Simple Acero Esmaltado 5 un,Lioi,15.8327,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/190707-300-300?v=638158207037830000&width=300&height=300&aspect=true
TWMM3,Corredera Telescópica Push Open 50 cm,Ducasse,58.2946,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/209866-300-300?v=638379022536730000&width=300&height=300&aspect=true
1YYBF,Botín Outdoor EDBK500 N°43 Negro,Edelbrock,7.286499999999999,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/210349-300-300?v=638393960544170000&width=300&height=300&aspect=true
MTZA8,Cerradura De Embutir Manilla Oficina Toscana B60 Acero Inoxidable Brillante,Yale,27.7277,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/199179-300-300?v=638225219667230000&width=300&height=300&aspect=true
M6G6B,Barra Cortina Fierro 28 mm 2 m Negro,Metalhsa,24.4621,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/210379-300-300?v=638393969911100000&width=300&height=300&aspect=true
NS2IX,Corredera Telescópica Push Open 35 cm,Ducasse,9.7045,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/209910-300-300?v=638379045480230000&width=300&height=300&aspect=true
JX04Z,Riel De Corredera U-20 2 m Acero,Ducasse,51.3357,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/199061-300-300?v=638219388277400000&width=300&height=300&aspect=true
BQJR0,Soporte Cortina Simple A Techo 19 mm Negro 2 un,Metalhsa,20.1903,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/210260-300-300?v=638393943081300000&width=300&height=300&aspect=true
232NO,Barra Cortina Fierro 19 mm 2 m Negro,Metalhsa,10.7458,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/210250-300-300?v=638393943060270000&width=300&height=300&aspect=true
K1791,Zapatilla De Trabajo Cross-7 N°42 Negro,Nazca,15.3283,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/210367-300-300?v=638393965628670000&width=300&height=300&aspect=true
Z4J1F,Zapatilla De Trabajo Gravity N°43 Negro,RedStar,32.9251,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/210357-300-300?v=638393962809570000&width=300&height=300&aspect=true
O17OF,Soporte Cortina Doble A Techo 19/19 mm Negro 2 un,Aura,59.4412,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/209848-300-300?v=638379022479100000&width=300&height=300&aspect=true
RZGXU,Riel De Corredera U-100 6 m Acero,Ducasse,52.39,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/201418-300-300?v=638241022873870000&width=300&height=300&aspect=true
4KJ9E,Lienza Poliéster 50 m Negro,Utron,8.827,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/206207-300-300?v=638289191748770000&width=300&height=300&aspect=true
KGW5D,Cerradura De Embutir Pomo Acceso Exterior Fijo Rústica B60 Negro,Poli,14.7563,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/199175-300-300?v=638225219503270000&width=300&height=300&aspect=true
7PZ7L,Corredera Telescópica Cierre Suave 40 cm,Ducasse,44.5783,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/209880-300-300?v=638379025074100000&width=300&height=300&aspect=true
H2BMJ,Soporte Cortina Doble 19/28 mm Negro 2 un,Aura,29.1382,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/210542-300-300?v=638404264247630000&width=300&height=300&aspect=true
SSV6N,Soporte Cortina Doble 19/19 mm Negro 2 un,Metalhsa,15.3192,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/210253-300-300?v=638393943066500000&width=300&height=300&aspect=true
JZOFX,Zapatilla De Trabajo Gravity N°42 Negro,RedStar,47.6866,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/210355-300-300?v=638393962444570000&width=300&height=300&aspect=true
6EG0K,Corredera Telescópica 40 cm Plateado,Ducasse,59.1292,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/199016-300-300?v=638219387322130000&width=300&height=300&aspect=true
S56P5,Perilla Balin 20 mm Niquel Cepillado,Hbt,38.2967,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/206223-300-300?v=638289192335830000&width=300&height=300&aspect=true
EBQVX,Soporte Cortina Simple 12 mm Cromado 2 un,Metalhsa,35.7695,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/208019-300-300?v=638289245605670000&width=300&height=300&aspect=true
SXXQ3,Zapatilla De Trabajo Cross-7 N°41 Negro,Nazca,47.2342,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/210365-300-300?v=638393965097230000&width=300&height=300&aspect=true
4DEZB,Ovillo Algodón 80 gr,Utron,37.3646,Materiales de Construcción,https://construmartcl.vtexassets.com/arquivos/ids/210100-300-300?v=638393942622800000&width=300&height=300&aspect=true
